time,team_away,team_home,play_text,team_in_poss,poss_id,score_away,score_home,lineup_away,lineup_home,2pt_made_away,2pt_attempt_away,2pt_made_home,2pt_attempt_home,3pt_made_away,3pt_attempt_away,3pt_made_home,3pt_attempt_home,ft_made_away,ft_attempt_away,ft_made_home,ft_attempt_home,d_reb_away,o_reb_away,d_reb_home,o_reb_home,assist_away,assist_home,turnover_away,turnover_home
09:28:00,Maine,Virginia Tech,"justyn mutts, rebound defensive   ",Virginia Tech,42,9,25,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
09:13:00,Maine,Virginia Tech,"john ojiako, 2pt dunk pointsinthepaint;  made",Virginia Tech,42,9,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
09:13:00,Maine,Virginia Tech,"justyn mutts, assist    ",Virginia Tech,42,9,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
08:45:00,Maine,Virginia Tech,"adefolalrin adetogun, 2pt drivinglayup pointsinthepaint;  missed",Maine,43,9,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:41:00,Maine,Virginia Tech,"john ojiako, rebound defensive   ",Virginia Tech,44,9,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
08:32:00,Maine,Virginia Tech,"storm murphy, 3pt jumpshot   missed",Virginia Tech,44,9,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
08:22:00,Maine,Virginia Tech,"adefolalrin adetogun, rebound defensive   ",Maine,45,9,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
08:21:00,Maine,Virginia Tech,"byron ireland, 2pt jumpshot pointsinthepaint;  made",Maine,45,11,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:03:00,Maine,Virginia Tech,"storm murphy, 3pt jumpshot   missed",Virginia Tech,46,11,27,"['maks klanjscek', 'ata turgut', 'adefolalrin adetogun', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"adefolalrin adetogun, substitution out   ",NULL,46,11,29,"['maks klanjscek', 'ata turgut', 'stephane ingo', 'byron ireland']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"vukasin masic, substitution in   ",NULL,46,11,29,"['maks klanjscek', 'ata turgut', 'stephane ingo', 'byron ireland', 'vukasin masic']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"chris efretuei, substitution in   ",NULL,46,11,29,"['maks klanjscek', 'ata turgut', 'stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"john ojiako, freethrow 1of1 2ndchance;  made",Virginia Tech,47,11,30,"['maks klanjscek', 'ata turgut', 'stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"ata turgut, substitution out   ",NULL,47,11,29,"['maks klanjscek', 'stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"john ojiako, foulon    ",Virginia Tech,48,11,29,"['maks klanjscek', 'stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"maks klanjscek, substitution out   ",NULL,48,11,29,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"ja'shonte wright-mcleish, substitution in   ",NULL,48,11,30,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"john ojiako, rebound offensive   ",Virginia Tech,49,11,27,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
08:01:00,Maine,Virginia Tech,"john ojiako, 2pt hookshot 2ndchance;pointsinthepaint;  made",Virginia Tech,49,11,29,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
08:01:00,Maine,Virginia Tech,"stephane ingo, foul personal shooting;1freethrow;  ",Virginia Tech,49,11,29,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:43:00,Maine,Virginia Tech,"chris efretuei, 2pt hookshot pointsinthepaint;  made",Maine,50,13,30,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:23:00,Maine,Virginia Tech,"john ojiako, 2pt turnaroundjumpshot pointsinthepaint;  missed",Virginia Tech,51,13,30,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:20:00,Maine,Virginia Tech,"justyn mutts, 2pt layup 2ndchance;pointsinthepaint;  missed",Virginia Tech,51,13,30,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:20:00,Maine,Virginia Tech,"justyn mutts, rebound offensive   ",Virginia Tech,51,13,30,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
07:20:00,Maine,Virginia Tech,"team, rebound defensive team;  ",NULL,51,13,30,"['stephane ingo', 'byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:20:00,Maine,Virginia Tech,"stephane ingo, substitution out   ",NULL,51,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish""]","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:20:00,Maine,Virginia Tech,"kristians feierbergs, substitution in   ",NULL,51,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:11:00,Maine,Virginia Tech,"byron ireland, 3pt pullupjumpshot   missed",Maine,52,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
07:08:00,Maine,Virginia Tech,"nahiem alleyne, rebound defensive   ",Virginia Tech,53,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
06:57:00,Maine,Virginia Tech,"john ojiako, 2pt layup pointsinthepaint;blocked;  missed",Virginia Tech,53,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
06:57:00,Maine,Virginia Tech,"chris efretuei, block    ",Virginia Tech,53,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
06:52:00,Maine,Virginia Tech,"kristians feierbergs, rebound defensive   ",Maine,54,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
06:45:00,Maine,Virginia Tech,"vukasin masic, 3pt pullupjumpshot   missed",Maine,54,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
06:41:00,Maine,Virginia Tech,"nahiem alleyne, rebound defensive   ",Virginia Tech,55,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
06:33:00,Maine,Virginia Tech,"nahiem alleyne, 3pt pullupjumpshot   missed",Virginia Tech,55,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
06:31:00,Maine,Virginia Tech,"byron ireland, rebound defensive   ",Maine,56,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
06:07:00,Maine,Virginia Tech,"kristians feierbergs, 3pt jumpshot   missed",Maine,56,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
06:03:00,Maine,Virginia Tech,"hunter cattoor, rebound defensive   ",Virginia Tech,57,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
05:48:00,Maine,Virginia Tech,"john ojiako, 2pt hookshot pointsinthepaint;  missed",Virginia Tech,57,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:42:00,Maine,Virginia Tech,"justyn mutts, rebound offensive   ",Virginia Tech,57,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
05:42:00,Maine,Virginia Tech,"justyn mutts, 2pt layup 2ndchance;pointsinthepaint;  missed",Virginia Tech,57,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:40:00,Maine,Virginia Tech,"chris efretuei, rebound defensive   ",Maine,58,13,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
05:38:00,Maine,Virginia Tech,"byron ireland, assist    ",Maine,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
05:38:00,Maine,Virginia Tech,"ja'shonte wright-mcleish, 2pt layup pointsinthepaint;fastbreak;  made",Maine,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'john ojiako', 'nahiem alleyne', 'storm murphy']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"john ojiako, substitution out   ",NULL,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"team, timeout short   ",NULL,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'justyn mutts', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"justyn mutts, substitution out   ",NULL,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'nahiem alleyne', 'storm murphy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"david n'guessan, substitution in   ",NULL,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan""]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"lechaun duhart, substitution in   ",NULL,58,15,30,"['byron ireland', 'vukasin masic', 'chris efretuei', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan""]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"chris efretuei, substitution out   ",NULL,58,15,30,"['byron ireland', 'vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan""]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"byron ireland, substitution out   ",NULL,58,15,30,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan""]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"stephane ingo, substitution in   ",NULL,58,15,30,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan""]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:34:00,Maine,Virginia Tech,"keve aluma, substitution in   ",NULL,58,15,30,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:18:00,Maine,Virginia Tech,"nahiem alleyne, assist    ",Virginia Tech,59,15,32,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
05:18:00,Maine,Virginia Tech,"david n'guessan, 2pt layup pointsinthepaint;  made",Virginia Tech,59,15,32,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
05:02:00,Maine,Virginia Tech,"kristians feierbergs, assist    ",Maine,60,17,32,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
05:02:00,Maine,Virginia Tech,"lechaun duhart, 2pt jumpshot   made",Maine,60,17,32,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04:37:00,Maine,Virginia Tech,"storm murphy, 2pt stepbackjumpshot   made",Virginia Tech,61,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04:06:00,Maine,Virginia Tech,"stephane ingo, 2pt jumpshot pointsinthepaint;  missed",Maine,62,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04:00:00,Maine,Virginia Tech,"stephane ingo, rebound offensive   ",Maine,62,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
04:00:00,Maine,Virginia Tech,"stephane ingo, 2pt layup 2ndchance;pointsinthepaint;  missed",Maine,62,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03:57:00,Maine,Virginia Tech,"stephane ingo, rebound offensive   ",Maine,62,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
03:57:00,Maine,Virginia Tech,"stephane ingo, 2pt layup 2ndchance;pointsinthepaint;blocked;  missed",Maine,62,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03:57:00,Maine,Virginia Tech,"david n'guessan, block    ",Maine,62,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03:57:00,Maine,Virginia Tech,"storm murphy, rebound defensive   ",Virginia Tech,63,17,34,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
03:51:00,Maine,Virginia Tech,"hunter cattoor, 3pt jumpshot   made",Virginia Tech,63,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
03:51:00,Maine,Virginia Tech,"nahiem alleyne, assist    ",Virginia Tech,63,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
03:31:00,Maine,Virginia Tech,"stephane ingo, 3pt jumpshot   missed",Maine,64,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03:27:00,Maine,Virginia Tech,"nahiem alleyne, rebound defensive   ",Virginia Tech,65,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
03:26:00,Maine,Virginia Tech,"peter filipovity, substitution in   ",NULL,65,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo', 'peter filipovity']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03:26:00,Maine,Virginia Tech,"nahiem alleyne, turnover badpass   ",Virginia Tech,66,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo', 'peter filipovity']","['hunter cattoor', 'nahiem alleyne', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
03:26:00,Maine,Virginia Tech,"nahiem alleyne, substitution out   ",NULL,66,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'kristians feierbergs', 'lechaun duhart', 'stephane ingo', 'peter filipovity']","['hunter cattoor', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03:26:00,Maine,Virginia Tech,"kristians feierbergs, substitution out   ",NULL,66,17,37,"['vukasin masic', ""ja'shonte wright-mcleish"", 'lechaun duhart', 'stephane ingo', 'peter filipovity']","['hunter cattoor', 'storm murphy', ""david n'guessan"", 'keve aluma']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
