year,player_id,name_full,name_last,name_first,name_mneumonic,class,position,jersey_number,team_id
2021,2616549,"warner, tyler",warner,tyler,tyler warner,Fr,F,22,249
2021,2616556,"daniels, brayden",daniels,brayden,brayden daniels,Fr,G,33,255
2021,2616557,"hill, jermontae",hill,jermontae,jermontae hill,Fr,G,43,255
2021,2616558,"kelly, miles",kelly,miles,miles kelly,Fr,G,13,255
2021,2616559,"moore, jalon",moore,jalon,jalon moore,Fr,F,14,255
2021,2616564,"luttinen, kyle",luttinen,kyle,kyle luttinen,So,G,14,756
2021,2616566,"turner, isaiah",turner,isaiah,isaiah turner,So,F,0,419
2021,2616567,"bufford, justin",bufford,justin,justin bufford,Fr,G,4,419
2021,2616584,"grant, jackson",grant,jackson,jackson grant,Fr,F,12,756
2021,2616585,"wilson, langston",wilson,langston,langston wilson,Jr,F,13,756
2021,2616586,"ariyibi, samuel",ariyibi,samuel,samuel ariyibi,Fr,F,21,756
2021,2616587,"iglesia, anthony",iglesia,anthony,anthony iglesia,Jr,G,30,756
2021,2616589,"lenard, teafale",lenard,teafale,teafale lenard,Fr,G,12,419
2021,2616590,"white, jaellan",white,jaellan,jaellan white,Sr,G,13,419
2021,2616591,"weston, camryn",weston,camryn,camryn weston,So,G,24,419
2021,2616635,"greer iii, lynn",greer iii,lynn,lynn greer iii,Fr,G,9,175
2021,2616635,"greer iii, lynn",greer iii,lynn,lynn greer iii,Fr,G,9,606
2021,2616654,"jackson, jayden",jackson,jayden,jayden jackson,Fr,G,3,501
2021,2616659,"grant, javon",grant,javon,javon grant,Fr,G,0,624
2021,2616660,"roberts, spencer",roberts,spencer,spencer roberts,Jr,F,32,501
2021,2616676,"washington, kaleb",washington,kaleb,kaleb washington,Fr,F,10,175
2021,2616677,"smith, malachi",smith,malachi,malachi smith,Fr,G,11,175
2021,2616680,"ray, jaden",ray,jaden,jaden ray,Jr,G,13,624
2021,2616683,"emejuru, giovanni",emejuru,giovanni,giovanni emejuru,Fr,F,33,624
2021,2616712,"holmes ii, daron",holmes ii,daron,daron holmes ii,Fr,F,15,175
2021,2616730,"nicholas jr., damon",nicholas jr.,damon,damon nicholas jr.,Fr,G,10,624
2021,2616785,"martina, kevin",martina,kevin,kevin martina,Fr,F,22,624
2021,2616852,"larocca, owen",larocca,owen,owen larocca,Fr,G,21,625
2021,2616865,"cardet, wesley",cardet,wesley,wesley cardet,Fr,G,1,625
2021,2616872,"taylor, ethan",taylor,ethan,ethan taylor,Fr,G,5,721
2021,2616876,"campbell, jaden",campbell,jaden,jaden campbell,So,G,2,625
2021,2616880,"heidbreder, jake",heidbreder,jake,jake heidbreder,Fr,G,3,721
2021,2616886,"brown, byron",brown,byron,byron brown,Fr,G,11,721
2021,2616890,"napper, walyn",napper,walyn,walyn napper,So,G,1,664
2021,2616892,"bolden, rashad",bolden,rashad,rashad bolden,Fr,G,4,664
2021,2616918,"alfonso, trey",alfonso,trey,trey alfonso,Fr,G,21,664
2021,2616920,"murphy, jake",murphy,jake,jake murphy,Fr,G,23,721
2021,2616921,"ryder, tate",ryder,tate,tate ryder,So,G,25,664
2021,2616923,"mills, jeffrey",mills,jeffrey,jeffrey mills,Fr,G,24,721
2021,2616925,"mckenna, ezra",mckenna,ezra,ezra mckenna,Fr,F,25,721
2021,2616926,"moerman, lucas",moerman,lucas,lucas moerman,Fr,F,35,721
2021,2616938,"corner, ryan",corner,ryan,ryan corner,Fr,F,50,721
2021,2616967,"hickman, nolan",hickman,nolan,nolan hickman,Fr,G,11,260
2021,2616968,"holmgren, chet",holmgren,chet,chet holmgren,Fr,C,34,260
2021,2616969,"perry, kaden",perry,kaden,kaden perry,Fr,F,20,260
2021,2616991,"few, joe",few,joe,joe few,Fr,G,15,260
2021,2616996,"sallis, hunter",sallis,hunter,hunter sallis,Fr,G,10,260
2021,2617006,"marshall, nick",marshall,nick,nick marshall,Fr,G,0,369
2021,2617007,"ilic, veljko",ilic,veljko,veljko ilic,Fr,F,1,369
2021,2617008,"kuzemka, chris",kuzemka,chris,chris kuzemka,Fr,G,5,369
2021,2617009,"ilic, milos",ilic,milos,milos ilic,Fr,F,11,369
2021,2617010,"brown iii, david",brown iii,david,david brown iii,Fr,G,23,369
2021,2617289,"tsohonis, marcus",tsohonis,marcus,marcus tsohonis,Jr,G,5,740
2021,2617290,"nunn, jayden",nunn,jayden,jayden nunn,Fr,G,23,740
2021,2617309,"deloach, jalen",deloach,jalen,jalen deloach,Fr,F,4,740
2021,2617310,"kern, nick",kern,nick,nick kern,Fr,G,24,740
2021,2617311,"nichols jr., jimmy",nichols jr.,jimmy,jimmy nichols jr.,Jr,F,55,740
2021,2617353,"murray, taine",murray,taine,taine murray,Fr,G,10,746
2021,2617363,"hunter, tyrese",hunter,tyrese,tyrese hunter,Fr,G,11,311
2021,2617372,"mili„Ñ‚çi„Ñ‚á jr., igor",mili„Ñ‚çi„Ñ‚á jr.,igor,igor mili„Ñ‚çi„Ñ‚á jr.,Fr,F,24,746
2021,2617377,"essien, imo",essien,imo,imo essien,Fr,G,3,523
2021,2617384,"gill, p.j.",gill,p.j.,p.j. gill,Jr,G,13,523
2021,2617399,"stines, d'angelo",stines,d'angelo,d'angelo stines,Fr,G,10,523
2021,2617406,"morris, stephan",morris,stephan,stephan morris,So,F,20,523
2021,2617410,"sellers, jaylin",sellers,jaylin,jaylin sellers,Fr,G,12,47
2021,2617416,"sparks, payton",sparks,payton,payton sparks,Fr,C,5,47
2021,2617463,"jihad, basheer",jihad,basheer,basheer jihad,Fr,F,11,47
2021,2617467,"kennedy, elijah",kennedy,elijah,elijah kennedy,Fr,G,10,235
2021,2617494,"gatkek, tuongthach",gatkek,tuongthach,tuongthach gatkek,So,F,32,235
2021,2617512,"reeves, kowacie",reeves,kowacie,kowacie reeves,Fr,G,14,235
2021,2617714,"simon, tyler",simon,tyler,tyler simon,Fr,G,0,275
2021,2617723,"lesmond, louis",lesmond,louis,louis lesmond,Fr,G,23,275
2021,2617725,"wojcik, denham",wojcik,denham,denham wojcik,Fr,G,55,275
2021,2617800,"bennett, eli",bennett,eli,eli bennett,Fr,G,44,458
2021,2617868,"clinton, kalib",clinton,kalib,kalib clinton,Fr,F,1,48
2021,2617870,"kelly, taje'",kelly,taje',taje' kelly,Fr,F,14,48
2021,2617909,"harris jr., claudell",harris jr.,claudell,claudell harris jr.,Fr,G,12,48
2021,2617912,"schaafsma, tyler",schaafsma,tyler,tyler schaafsma,Fr,G,20,48
2021,2617913,"hamrick, aj",hamrick,aj,aj hamrick,Fr,F,24,48
2021,2617914,"shadders, jacob",shadders,jacob,jacob shadders,Fr,G,30,48
2021,2617917,"nowell, shane",nowell,shane,shane nowell,Fr,G,1,29
2021,2617919,"menaugh, will",menaugh,will,will menaugh,Fr,F,51,29
2021,2617930,"prevodnik, jaka",prevodnik,jaka,jaka prevodnik,Fr,G,12,277
2021,2617932,"heffner, brock",heffner,brock,brock heffner,Fr,F,24,277
2021,2617933,"lado, amoro",lado,amoro,amoro lado,So,G,1,277
2021,2617938,"bal, adama",bal,adama,adama bal,Fr,G,2,29
2021,2617940,"ackerley, ben",ackerley,ben,ben ackerley,Fr,G,44,29
2021,2618069,"warley, jalen",warley,jalen,jalen warley,Fr,G,1,234
2021,2618072,"waldrop, barrett",waldrop,barrett,barrett waldrop,Fr,F,34,234
2021,2618073,"cleveland, matthew",cleveland,matthew,matthew cleveland,Fr,G,35,234
2021,2618078,"butler, john",butler,john,john butler,Fr,F,22,234
2021,2618079,"mcleod, naheem",mcleod,naheem,naheem mcleod,Jr,C,24,234
2021,2618124,"santos, nate",santos,nate,nate santos,Fr,G,5,545
2021,2618125,"macdonald, mac",macdonald,mac,mac macdonald,Fr,G,22,726
2021,2618143,"payton, chris",payton,chris,chris payton,Jr,F,1,545
2021,2618144,"summers, kam",summers,kam,kam summers,Fr,G,14,726
2021,2618150,"fischer, mitch",fischer,mitch,mitch fischer,Fr,F,34,726
2021,2618298,"pedulla, sean",pedulla,sean,sean pedulla,Fr,G,3,742
2021,2618299,"johnson, camden",johnson,camden,camden johnson,Fr,G,10,742
2021,2618300,"haynes, jalen",haynes,jalen,jalen haynes,Fr,F,11,742
2021,2618301,"varga, ben",varga,ben,ben varga,Fr,G,14,742
2021,2618990,"styles, dontrez",styles,dontrez,dontrez styles,Fr,F,3,457
2021,2619014,"dunn, d'marco",dunn,d'marco,d'marco dunn,Fr,G,11,457
2021,2619264,"collins, frankie",collins,frankie,frankie collins,Fr,G,10,418
2021,2619265,"barnes, isaiah",barnes,isaiah,isaiah barnes,Fr,G,11,418
2021,2619266,"burns, ian",burns,ian,ian burns,Fr,G,13,418
2021,2619267,"olison, tevin",olison,tevin,tevin olison,Sr,G,2,817
2021,2619270,"poplar, wooga",poplar,wooga,wooga poplar,Fr,G,55,415
2021,2619332,"bufkin, kobe",bufkin,kobe,kobe bufkin,Fr,G,2,418
2021,2619336,"diabate, moussa",diabate,moussa,moussa diabate,Fr,F,14,418
2021,2619343,"houstan, caleb",houstan,caleb,caleb houstan,Fr,G,22,418
2021,2619344,"tschetter, will",tschetter,will,will tschetter,Fr,F,42,418
2021,2619347,"chicone, luke",chicone,luke,luke chicone,Fr,G,10,817
2021,2619348,"lucarotti, michael",lucarotti,michael,michael lucarotti,Fr,G,21,817
2021,2619350,"owens, jacori",owens,jacori,jacori owens,Fr,F,20,817
2021,2619352,"joseph, bensley",joseph,bensley,bensley joseph,Fr,G,4,415
2021,2619353,"oosterbroek, thomas",oosterbroek,thomas,thomas oosterbroek,Fr,F,32,415
2021,2619372,"nankin, eyal",nankin,eyal,eyal nankin,Fr,F,10,471
2021,2619396,"mansson, jacob",mansson,jacob,jacob mansson,Fr,G,3,471
2021,2619397,"mason, keeshawn",mason,keeshawn,keeshawn mason,Fr,F,25,471
2021,2619399,"lee, james",lee,james,james lee,Jr,G,1,471
2021,2619441,"karkus, brett",karkus,brett,brett karkus,Fr,G,32,392
2021,2619459,"reese, julian",reese,julian,julian reese,Fr,F,10,392
2021,2619461,"cornish, ike",cornish,ike,ike cornish,Fr,G,20,392
2021,2619463,"carlos, jaquan",carlos,jaquan,jaquan carlos,Fr,G,11,283
2021,2619516,"thomas, tanner",thomas,tanner,tanner thomas,Fr,F,25,590
2021,2619537,"george, aj",george,aj,aj george,Fr,F,10,99
2021,2619538,"traore, aboubacar",traore,aboubacar,aboubacar traore,Fr,F,25,99
2021,2619539,"neal, aj",neal,aj,aj neal,Fr,G,22,99
2021,2619546,"smith, tevin",smith,tevin,tevin smith,Fr,G,1,183
2021,2619547,"porter, coban",porter,coban,coban porter,Fr,G,5,183
2021,2619548,"johnson, jordan",johnson,jordan,jordan johnson,So,G,11,183
2021,2619549,"motta, felipe",motta,felipe,felipe motta,Fr,F,13,183
2021,2619550,"lopez sanvicente, pedro",lopez sanvicente,pedro,pedro lopez sanvicente,Fr,F,15,183
2021,2619552,"tainamo, touko",tainamo,touko,touko tainamo,Fr,F,25,183
2021,2619651,"cash, aaron",cash,aaron,aaron cash,Jr,G,0,697
2021,2619653,"watkins, davin",watkins,davin,davin watkins,Fr,G,22,697
2021,2619654,"smith, ashton",smith,ashton,ashton smith,Fr,F,32,697
2021,2619655,"obaseki, manny",obaseki,manny,manny obaseki,Fr,G,35,697
2021,2619721,"taylor iv, wade",taylor iv,wade,wade taylor iv,Fr,G,4,697
2021,2619817,"tingling, nick",tingling,nick,nick tingling,Fr,G,12,30
2021,2619818,"harvey, yaru",harvey,yaru,yaru harvey,Fr,G,0,551
2021,2619819,"wilson, skylar",wilson,skylar,skylar wilson,Fr,G,3,551
2021,2619820,"milosevic, nikola",milosevic,nikola,nikola milosevic,Fr,G,4,551
2021,2619865,"houston jr., donte",houston jr.,donte,donte houston jr.,Fr,F,23,536
2021,2619866,"sochan, jeremy",sochan,jeremy,jeremy sochan,Fr,F,1,51
2021,2619881,"butters, shavaul",butters,shavaul,shavaul butters,Fr,F,15,536
2021,2619882,"taylor, rayquan",taylor,rayquan,rayquan taylor,Fr,F,30,536
2021,2619900,"peterson, wes",peterson,wes,wes peterson,Fr,G,24,180
2021,2619906,"debruhl, leo",debruhl,leo,leo debruhl,Fr,G,10,108
2021,2619972,"lee, kj",lee,kj,kj lee,Fr,G,22,771
2021,2620313,"waddell, brian",waddell,brian,brian waddell,Fr,F,1,559
2021,2620314,"furst, caleb",furst,caleb,caleb furst,Fr,F,3,559
2021,2620315,"kaufman-renn, trey",kaufman-renn,trey,trey kaufman-renn,Fr,F,4,559
2021,2620419,"acosta, david",acosta,david,david acosta,So,F,44,691
2021,2620422,"miller, hercy",miller,hercy,hercy miller,Fr,G,15,691
